"","denovo252 165_denovo5","denovo400 102_denovo1","denovo205 168_denovo3","denovo876 104_denovo11","denovo871 104_denovo17","denovo757 107_denovo3","denovo875 104_denovo12","denovo204 168_denovo0","denovo913 165_denovo10","denovo113 113_denovo8","denovo250 165_denovo9","denovo877 104_denovo10","denovo310 167_denovo5","denovo820 104_denovo6","denovo269 185_denovo11","denovo345 162_denovo4","denovo817 104_denovo1","denovo870 104_denovo18","denovo302 167_denovo12","denovo70 110_denovo4","denovo589 184_denovo7","denovo405 166_denovo19","denovo727 101_denovo29","denovo403 102_denovo2","denovo398 102_denovo7","denovo178 165_denovo7","denovo738 110_denovo15","denovo746 127_denovo3","denovo235 104_denovo21","denovo397 102_denovo5","denovo331 190_denovo13","denovo815 104_denovo8","denovo822 104_denovo4","denovo649 127_denovo12","denovo253 165_denovo6","denovo821 104_denovo5","denovo300 167_denovo10","denovo818 104_denovo0","denovo318 167_denovo9","denovo308 167_denovo7","denovo316 124_denovo8","denovo402 102_denovo3","denovo359 166_denovo7","denovo307 167_denovo6","denovo231 185_denovo9","denovo95 114_denovo17","denovo301 167_denovo11","denovo531 128_denovo8","denovo55 127_denovo9","denovo77 110_denovo3","denovo263 190_denovo2","denovo759 105_denovo7","denovo251 165_denovo4","denovo819 104_denovo7","denovo736 110_denovo17","denovo588 184_denovo0","denovo542 103_denovo7","denovo647 127_denovo10","denovo908 176_denovo2","denovo255 165_denovo0","denovo118 113_denovo0","denovo650 127_denovo13","denovo123 103_denovo0","denovo306 167_denovo16","denovo117 113_denovo1","denovo655 113_denovo6","denovo58 184_denovo11","denovo869 104_denovo19","denovo69 110_denovo9","denovo903 176_denovo4","denovo816 104_denovo2","denovo232 104_denovo22","denovo270 185_denovo12","denovo305 167_denovo15","denovo311 167_denovo2","denovo750 127_denovo5","denovo132 117_denovo1","denovo82 171_denovo9"
"denovo263 190_denovo2",0.215665546406877,0.195366166291141,0.224908109208069,0.25870665599916,0.23225397459181,0.222327816061501,0.194994393991758,0.238818383991516,0.165900379082799,0.215665546406877,0.21483446221183,0.25,0.225973073146413,0.203700210931678,0.204511845762132,0.222327816061501,0.222222222222222,0.207289049397212,0.23072047842248,0.261116483933547,0.204124145231932,0.174077655955698,0.194624736040381,0.207289049397212,0.215893884794186,0.239731650742692,0.211460273229918,0.207289049397212,0.234311674451602,0.21997067253203,0.194624736040381,0.225346954716499,0.22447181760574,0.2,0.223606797749979,0.174077655955698,0.200401204014051,0.214087209644419,0.231160365339339,0.212761579501408,0.163455061873007,0.162834736819732,0.21320071635561,0.247593784236069,0.123091490979333,0.174408288078779,0.210182555953888,0.261612432118168,0.221906341149649,0.230350221379959,0,0.174077655955698,0.204511845762132,0.243492376778837,0.189736659610103,0.150755672288882,0.174408288078779,0.20976176963403,0.174077655955698,0.212238179989004,0.177821689789755,0.247435829652697,0.21320071635561,0.238818383991516,0.196874807739539,0.213605656352671,0.106802828176336,0.238818383991516,0.247435829652697,0.151042008106777,0.22275170170099,0.207695100813574,0.0872041440393895,0.221906341149649,0.220863052149693,0.258198889747161,0.0870388279778489,0.221906341149649
"denovo759 105_denovo7",0.185695338177052,0.194994393991758,0.175411603861406,0.224908109208069,0.230821767874241,0.18394180184549,0.123091490979333,0.203355313327797,0.164770510914327,0.164398987305357,0.185340618964565,0.215248801000253,0.224544356569536,0.2123251450326,0.204124145231932,0.184288535050185,0.220863052149693,0.175749910065499,0.194257172471453,0.228985713372776,0.137620470640795,0.173421993904824,0.19389168358237,0.175749910065499,0.214534623318733,0.204511845762132,0.200401204014051,0.176090181265125,0.196874807739539,0.20976176963403,0.194257172471453,0.196494372972965,0.196116135138184,0.188982236504614,0.195366166291141,0.086710996952412,0.189358320929341,0.212761579501408,0.194624736040381,0.211460273229918,0.162834736819732,0.203355313327797,0.173096928963166,0.204511845762132,0.173421993904824,0.0870388279778489,0.199204768222399,0.229848186156091,0.193528249929046,0.21997067253203,0.174077655955698,0,0.137360563948689,0.216930457818656,0.17817416127495,0.194257172471453,0.0868744485526139,0.199204768222399,0.12285902336679,0.210818510677892,0.108465228909328,0.238075958348003,0.173421993904824,0.203355313327797,0.138942503594182,0.150755672288882,0.16314401485114,0.203355313327797,0.228952734944813,0.150755672288882,0.184288535050185,0.176432436556492,0.150755672288882,0.18394180184549,0.210182555953888,0.241590063443975,0.150187852296528,0.183597018408631
"denovo251 165_denovo4",0.21483446221183,0.221906341149649,0.206085036989691,0.25048971643406,0.25712973861329,0.194624736040381,0.0870388279778489,0.221906341149649,0.190692517849118,0.152203886829552,0.214422506967559,0.241590063443975,0.234701397019089,0.240522846460417,0.23072047842248,0.194994393991758,0.247942351840232,0.206885370242155,0.204511845762132,0.237915475715443,0.151042008106777,0.203738641308575,0.221487254201195,0.206484040339026,0.242535625036333,0.231160365339339,0.229415733870562,0.207289049397212,0.224908109208069,0.228492527977099,0.221906341149649,0.206484040339026,0.22447181760574,0.2,0.223178021137329,0.106399035319786,0.219528519979381,0.241021339941205,0.20490176383923,0.221766381286372,0.194257172471453,0.229848186156091,0.203738641308575,0.23160277792655,0.203738641308575,0.106802828176336,0.228035085019828,0.25424158446242,0.212798070639573,0.238559361806849,0.204511845762132,0.137360563948689,0,0.243492376778837,0.20976176963403,0.221906341149649,0.106600358177805,0.20976176963403,0.150470958772656,0.240906027914858,0.0883883476483184,0.247435829652697,0.204124145231932,0.21320071635561,0.152498570332605,0.106802828176336,0.195366166291141,0.230283093235919,0.255030685225335,0.184987924793462,0.194994393991758,0.207695100813574,0.184987924793462,0.194624736040381,0.220415507511194,0.242535625036333,0.184288535050185,0.194257172471453
"denovo819 104_denovo7",0.152203886829552,0.281718084909506,0.163767894813506,0.197642353760524,0.212761579501408,0.139754248593737,0.234772464816938,0.186771841909407,0.115727512471569,0.251477845384773,0.139211511597426,0.196116135138184,0.214534623318733,0.169030850945703,0.286972021591776,0.139482088162918,0.18070158058105,0.124514561272938,0.176432436556492,0.197257460788118,0.235235984448482,0.266206952824834,0.280606766633157,0.125,0.194461117065649,0.140028008402801,0.179244285979288,0.124514561272938,0.176432436556492,0.167667676667856,0.281160778557767,0.176090181265125,0.164398987305357,0.140580389278883,0.124514561272938,0.217357066800666,0.199204768222399,0.181443684650606,0.176432436556492,0.18070158058105,0.259217429756041,0.273501644613518,0.124514561272938,0.177122977108019,0.25870665599916,0.217357066800666,0.154610421609022,0.197257460788118,0.152498570332605,0.179968508266339,0.243492376778837,0.216930457818656,0.243492376778837,0,0.125738922692386,0.273501644613518,0.217357066800666,0.153694655873568,0.234772464816938,0.132453235706504,0.227128381289749,0.210182555953888,0.124756572310361,0.164717281867254,0.234311674451602,0.251976315339485,0.243492376778837,0.215665546406877,0.21997067253203,0.250982322055263,0.165359456941537,0.12427395320024,0.234772464816938,0.139482088162918,0.179244285979288,0.206885370242155,0.234772464816938,0.139482088162918
"denovo736 110_denovo17",0.062622429108515,0.245440346836908,0.108042360909843,0.153694655873568,0.168686942449158,0.0627455805138159,0.19960119601395,0.139482088162918,0.0668153104781061,0.219089023002066,0.0627455805138159,0.153093108923949,0.170782512765993,0.127515342612668,0.252477761239121,0.062622429108515,0.127000127000191,0,0.125491161027632,0.153392997769474,0.2,0.227580378515502,0.244460541141712,0,0.144037800478919,0.109108945117996,0.125738922692386,0,0.140303383316578,0.109108945117996,0.244948974278318,0.12524485821703,0.108678533400333,0.0623782861551805,0,0.178528737070981,0.153694655873568,0.127775312999988,0.125988157669742,0.141990458561766,0.219089023002066,0.236171320084126,0,0.125738922692386,0.209343500484775,0.178528737070981,0.0885614885540095,0.153392997769474,0.0885614885540095,0.126238880619561,0.189736659610103,0.17817416127495,0.20976176963403,0.125738922692386,0,0.227580378515502,0.178528737070981,0.0883883476483184,0.2,0.0936585811581694,0.190117275157343,0.154610421609022,0,0.108465228909328,0.19960119601395,0.219528519979381,0.2,0.165683373915903,0.178528737070981,0.20976176963403,0.108678533400333,0,0.189358320929341,0.062622429108515,0.109326077561851,0.165683373915903,0.189358320929341,0.062622429108515
"denovo588 184_denovo0",0.24854790640048,0.174408288078779,0.256693344027883,0.280056016805602,0.265043267947514,0.252329966482419,0.21320071635561,0.26827168499433,0.213686921585344,0.232945413973903,0.247593784236069,0.271900645621694,0.260377821961648,0.240522846460417,0.184637236468999,0.253759609461276,0.256073759865792,0.241590063443975,0.261116483933547,0.288129949718054,0.220656154631542,0.150470958772656,0.193166852321564,0.241590063443975,0.251577302713314,0.26776503357897,0.246432029045072,0.241590063443975,0.257694101601104,0.253489700209791,0.174077655955698,0.257192262562813,0.256197317778828,0.236171320084126,0.255213831162925,0.194257172471453,0.236643191323985,0.249480788639957,0.261612432118168,0.247942351840232,0.184987924793462,0.221487254201195,0.245255735793986,0.269293676066605,0.0868744485526139,0.194624736040381,0.244948974278318,0.287048782866812,0.253280365200752,0.262879613239427,0.150755672288882,0.194257172471453,0.221906341149649,0.273501644613518,0.227580378515502,0,0.194624736040381,0.244460541141712,0.194624736040381,0.250559911115677,0.198418947533136,0.277913246099792,0.24571804673358,0.266760283192867,0.215248801000253,0.23072047842248,0.184987924793462,0.273690275751987,0.27050089040023,0.123325283195641,0.252803825991796,0.242061459137964,0.174077655955698,0.253280365200752,0.254513905190311,0.28641098093474,0.193166852321564,0.253280365200752
"denovo542 103_denovo7",0.18641092980036,0.195366166291141,0.196874807739539,0.225346954716499,0.231296222162904,0.184637236468999,0.0870388279778489,0.194624736040381,0.165144564768954,0.139211511597426,0.186052101883813,0.215665546406877,0.225017580185205,0.212761579501408,0.204124145231932,0.184637236468999,0.221313334068995,0.176090181265125,0.194624736040381,0.229848186156091,0.0872041440393895,0.173748897105228,0.194257172471453,0.176432436556492,0.214984853873379,0.20490176383923,0.200804832225625,0.176432436556492,0.197257460788118,0.20976176963403,0.194624736040381,0.176090181265125,0.196874807739539,0.189358320929341,0.196116135138184,0,0.189736659610103,0.21320071635561,0.195366166291141,0.21189138534559,0.162834736819732,0.203738641308575,0.173748897105228,0.20490176383923,0.173748897105228,0,0.19960119601395,0.23072047842248,0.184288535050185,0.220415507511194,0.174408288078779,0.0868744485526139,0.106600358177805,0.217357066800666,0.178528737070981,0.194624736040381,0,0.19960119601395,0.0870388279778489,0.211288563682129,0.062622429108515,0.238559361806849,0.174077655955698,0.203738641308575,0.107832773203438,0.123325283195641,0.16314401485114,0.203738641308575,0.229415733870562,0.150755672288882,0.184637236468999,0.176776695296637,0.150755672288882,0.184637236468999,0.210605884793558,0.233853586673371,0.150470958772656,0.184288535050185
"denovo647 127_denovo10",0.108253175473055,0.261291202242781,0.108042360909843,0.177122977108019,0.191273013919001,0.0627455805138159,0.19960119601395,0.165359456941537,0.115470053837925,0.236643191323985,0.108465228909328,0.186771841909407,0.181818181818182,0.155857300039839,0.267793105606471,0.062622429108515,0.141990458561766,0.0883883476483184,0.125491161027632,0.153392997769474,0.219089023002066,0.244460541141712,0.260248119427093,0.0887356509416114,0.170427823883094,0.140859042454753,0.154303349962092,0.108253175473055,0.165683373915903,0.140859042454753,0.260768096208106,0.153093108923949,0.140303383316578,0.0625,0.0885614885540095,0.19960119601395,0.187867287325545,0.15649215928719,0.125988157669742,0.141990458561766,0.236643191323985,0.252477761239121,0.0883883476483184,0.153998100701804,0.227580378515502,0.19960119601395,0.125491161027632,0.177122977108019,0.125,0.154919333848297,0.20976176963403,0.199204768222399,0.20976176963403,0.153694655873568,0.0883883476483184,0.244460541141712,0.19960119601395,0,0.219089023002066,0.132163720091018,0.20976176963403,0.166336959782615,0.0885614885540095,0.108253175473055,0.218652155123701,0.219528519979381,0.219089023002066,0.206885370242155,0.19960119601395,0.228035085019828,0.108678533400333,0.0883883476483184,0.209343500484775,0.062622429108515,0.125988157669742,0.187867287325545,0.209343500484775,0.062622429108515
"denovo908 176_denovo2",0.21483446221183,0.194994393991758,0.215248801000253,0.242535625036333,0.248964798865985,0.204124145231932,0.123091490979333,0.21320071635561,0.202259958738973,0.164398987305357,0.214422506967559,0.232945413973903,0.251577302713314,0.231296222162904,0.204124145231932,0.204511845762132,0.239535068790204,0.197257460788118,0.213605656352671,0.24571804673358,0.137620470640795,0.173748897105228,0.194257172471453,0.206484040339026,0.234205722976843,0.231160365339339,0.220415507511194,0.197642353760524,0.21650635094611,0.228492527977099,0.194257172471453,0.197257460788118,0.215665546406877,0.20976176963403,0.223178021137329,0.0868744485526139,0.210182555953888,0.231773614254217,0.214012912501926,0.230821767874241,0.174077655955698,0.203738641308575,0.194257172471453,0.223178021137329,0.173748897105228,0.0872041440393895,0.219089023002066,0.246650566391283,0.203738641308575,0.238559361806849,0.174077655955698,0.12285902336679,0.150470958772656,0.234772464816938,0.2,0.194624736040381,0.0870388279778489,0.219089023002066,0,0.240906027914858,0.108678533400333,0.255550625999976,0.194624736040381,0.221906341149649,0.139211511597426,0.150755672288882,0.16314401485114,0.221906341149649,0.246932399162397,0.150470958772656,0.204511845762132,0.198029508595335,0.151042008106777,0.204124145231932,0.229415733870562,0.25048971643406,0.150470958772656,0.203738641308575
"denovo255 165_denovo0",0.0932504808240314,0.26846242208561,0.161164592805076,0.187729301785573,0.174836167852992,0.114960249785902,0.240906027914858,0.174836167852992,0.132453235706504,0.240370085030933,0.114707866935281,0.20761369963435,0.197385508487931,0.147441956154897,0.276103574508738,0.114960249785902,0.0936585811581694,0.0934538627031996,0.175604682184976,0.161866838365508,0.222597281091997,0.25,0.258774584753383,0.0936585811581694,0.175219161012616,0.133038021047548,0.162221421130763,0.0936585811581694,0.174836167852992,0.162221421130763,0.259354147819215,0.174455675197729,0.162578344381021,0.114707866935281,0.114457139057477,0.211288563682129,0.208969189764286,0.162578344381021,0.162937633978071,0.147441956154897,0.240906027914858,0.258774584753383,0.0934538627031996,0.115214305896385,0.231455024943138,0.211761774943813,0.132163720091018,0.187729301785573,0.132163720091018,0.162221421130763,0.212238179989004,0.210818510677892,0.240906027914858,0.132453235706504,0.0936585811581694,0.250559911115677,0.211288563682129,0.132163720091018,0.240906027914858,0,0.222597281091997,0.197814142018736,0.0938646508927864,0.16151457061745,0.240906027914858,0.251123601166961,0.222597281091997,0.186500961648063,0.198245580136527,0.231973401908118,0.148413044298881,0.114457139057477,0.211761774943813,0.114960249785902,0.174455675197729,0.187729301785573,0.211288563682129,0.114707866935281
"denovo118 113_denovo0",0.198029508595335,0.208514414057075,0.207289049397212,0.243012588378125,0.241021339941205,0.198418947533136,0.108678533400333,0.207695100813574,0.179192889767198,0.108465228909328,0.177471301883223,0.225346954716499,0.234701397019089,0.223142400991681,0.217357066800666,0.198418947533136,0.230821767874241,0.187867287325545,0.208103547817362,0.242535625036333,0.108893101296094,0.187867287325545,0.207695100813574,0.188236741541448,0.225017580185205,0.218217890235992,0.211460273229918,0.187867287325545,0.207695100813574,0.210605884793558,0.208103547817362,0.1875,0.198418947533136,0.200401204014051,0.188236741541448,0.062622429108515,0.200804832225625,0.223606797749979,0.208927723509336,0.222222222222222,0.177122977108019,0.216930457818656,0.187867287325545,0.218217890235992,0.177122977108019,0.0627455805138159,0.210182555953888,0.243492376778837,0.198029508595335,0.221313334068995,0.177821689789755,0.108465228909328,0.0883883476483184,0.227128381289749,0.190117275157343,0.198418947533136,0.062622429108515,0.20976176963403,0.108678533400333,0.222597281091997,0,0.255550625999976,0.188236741541448,0.216930457818656,0.108678533400333,0.140580389278883,0.177821689789755,0.21650635094611,0.239045721866879,0.166009201907937,0.198418947533136,0.188236741541448,0.166009201907937,0.198418947533136,0.220863052149693,0.226232407851317,0.165683373915903,0.198029508595335
"denovo650 127_denovo13",0.166998341953264,0.293369347019234,0.17817416127495,0.209343500484775,0.229415733870562,0.141705050316284,0.238559361806849,0.208927723509336,0.188561808316413,0.277913246099792,0.178885438199983,0.243012588378125,0.247435829652697,0.211031781861087,0.29904998630487,0.14142135623731,0.200804832225625,0.166666666666667,0.179244285979288,0.209343500484775,0.247435829652697,0.277913246099792,0.292174354895389,0.155230105141267,0.21320071635561,0.190885428892733,0.19960119601395,0.166666666666667,0.227580378515502,0.190117275157343,0.29277002188456,0.209343500484775,0.190117275157343,0.141139359234409,0.154610421609022,0.238559361806849,0.17817416127495,0.202030508910442,0.168005376258062,0.190500190500286,0.271052370871575,0.285132974256101,0.166998341953264,0.190500190500286,0.262879613239427,0.238559361806849,0.167332005306815,0.219089023002066,0.199204768222399,0.19960119601395,0.247435829652697,0.238075958348003,0.247435829652697,0.210182555953888,0.154610421609022,0.277913246099792,0.238559361806849,0.166336959782615,0.255550625999976,0.197814142018736,0.255550625999976,0,0.154919333848297,0.188982236504614,0.255030685225335,0.256073759865792,0.255550625999976,0.199204768222399,0.243975018237133,0.263415555922654,0.167667676667856,0.166336959782615,0.246932399162397,0.14142135623731,0.109108945117996,0.227580378515502,0.246932399162397,0.14142135623731
"denovo123 103_denovo0",0.0616626415978207,0.246650566391283,0.107006456250963,0.152203886829552,0.168686942449158,0.0610847221781526,0.194624736040381,0.136589591177038,0.0669649530182425,0.22447181760574,0.106600358177805,0.151619608715781,0.170782512765993,0.127515342612668,0.253759609461276,0.0610847221781526,0.127000127000191,0,0.122398012272421,0.149348025476585,0.204124145231932,0.229848186156091,0.24571804673358,0,0.144037800478919,0.106399035319786,0.126238880619561,0,0.138675049056307,0.109108945117996,0.246182981958665,0.123796892118035,0.123560412643043,0.062622429108515,0.0868744485526139,0.173748897105228,0.153694655873568,0.127775312999988,0.122627867896993,0.141990458561766,0.222327816061501,0.237915475715443,0,0.122627867896993,0.229848186156091,0.174077655955698,0.0887356509416114,0.149626400416145,0.0862261227118454,0.126491106406735,0.21320071635561,0.173421993904824,0.204124145231932,0.124756572310361,0,0.24571804673358,0.174077655955698,0.0885614885540095,0.194624736040381,0.0938646508927864,0.188236741541448,0.154919333848297,0,0.10580184237879,0.206085036989691,0.213605656352671,0.204511845762132,0.161614983788864,0.178885438199983,0.213605656352671,0.105999788000636,0,0.194624736040381,0.0609710760849692,0.109326077561851,0.164082530828473,0.194257172471453,0.0609710760849692
"denovo306 167_denovo16",0.123091490979333,0.269293676066605,0.123325283195641,0.195366166291141,0.219528519979381,0.0857492925712544,0.204124145231932,0.182913228254908,0.133038021047548,0.255704155978379,0.150755672288882,0.184987924793462,0.14256648712805,0.2,0.27524094128159,0.086386842558136,0.178885438199983,0.106802828176336,0.136589591177038,0.121267812518166,0.219426862868128,0.253280365200752,0.303169531295416,0.107211253483779,0.192450089729875,0.149626400416145,0.188236741541448,0.107211253483779,0.184987924793462,0.153392997769474,0.26827168499433,0.19389168358237,0.163455061873007,0.0885614885540095,0.13710212427677,0.203738641308575,0.197642353760524,0.168686942449158,0.13710212427677,0.166666666666667,0.246182981958665,0.260623345657842,0.105214593574784,0.162221421130763,0.253280365200752,0.204124145231932,0.140028008402801,0.182237021769236,0.148795905193033,0.17817416127495,0.238818383991516,0.203355313327797,0.21320071635561,0.164717281867254,0.108465228909328,0.266760283192867,0.203738641308575,0.108253175473055,0.221906341149649,0.16151457061745,0.216930457818656,0.188982236504614,0.10580184237879,0,0.232495277487639,0.222327816061501,0.23072047842248,0.225630429927106,0.217786202592188,0.238365647311398,0.159544807043493,0.123325283195641,0.221906341149649,0.086386842558136,0.153093108923949,0.205293920683813,0.264297069935462,0.0862261227118454
"denovo117 113_denovo1",0.223606797749979,0.224908109208069,0.215665546406877,0.242535625036333,0.256600119639834,0.215665546406877,0.139211511597426,0.224038055234039,0.191127393026999,0.185695338177052,0.196116135138184,0.23339817516683,0.251577302713314,0.231296222162904,0.232945413973903,0.215665546406877,0.247435829652697,0.197257460788118,0.232047740446129,0.263117405792109,0.152498570332605,0.206085036989691,0.224038055234039,0.197257460788118,0.234205722976843,0.233853586673371,0.220415507511194,0.197257460788118,0.21650635094611,0.209343500484775,0.22447181760574,0.206484040339026,0.205293920683813,0.209343500484775,0.195740073171568,0.107624400500126,0.209343500484775,0.240522846460417,0.224038055234039,0.239045721866879,0.197257460788118,0.232495277487639,0.206085036989691,0.233853586673371,0.196494372972965,0.107832773203438,0.219089023002066,0.256693344027883,0.215248801000253,0.238559361806849,0.196874807739539,0.138942503594182,0.152498570332605,0.234311674451602,0.19960119601395,0.215248801000253,0.107832773203438,0.218652155123701,0.139211511597426,0.240906027914858,0.108678533400333,0.255030685225335,0.206085036989691,0.232495277487639,0,0.165037432377031,0.197257460788118,0.232945413973903,0.246932399162397,0.187134858465542,0.216084721819686,0.196874807739539,0.186771841909407,0.215248801000253,0.228952734944813,0.25,0.18641092980036,0.215248801000253
"denovo655 113_denovo6",0.22447181760574,0.23160277792655,0.216084721819686,0.25870665599916,0.265592581009216,0.204124145231932,0.0873704056661038,0.23072047842248,0.203185638443579,0.186771841909407,0.224038055234039,0.25,0.244078815314042,0.249480788639957,0.239273710208511,0.20490176383923,0.256600119639834,0.21650635094611,0.214012912501926,0.246182981958665,0.16314401485114,0.21320071635561,0.230283093235919,0.21650635094611,0.252109742044805,0.239731650742692,0.238075958348003,0.216930457818656,0.234311674451602,0.245934688418982,0.230283093235919,0.21650635094611,0.23339817516683,0.210182555953888,0.232495277487639,0.123091490979333,0.228952734944813,0.25,0.214422506967559,0.231296222162904,0.20490176383923,0.238365647311398,0.21320071635561,0.239731650742692,0.21320071635561,0.123560412643043,0.237117902315269,0.262111216998311,0.221906341149649,0.255550625999976,0.213605656352671,0.150755672288882,0.106802828176336,0.251976315339485,0.219528519979381,0.23072047842248,0.123325283195641,0.219528519979381,0.150755672288882,0.251123601166961,0.140580389278883,0.256073759865792,0.213605656352671,0.222327816061501,0.165037432377031,0,0.20490176383923,0.238818383991516,0.263415555922654,0.194994393991758,0.204511845762132,0.217357066800666,0.195366166291141,0.204511845762132,0.229881553099166,0.266206952824834,0.194624736040381,0.204124145231932
"denovo58 184_denovo11",0.216084721819686,0.185695338177052,0.225346954716499,0.25870665599916,0.241021339941205,0.214012912501926,0.184987924793462,0.231160365339339,0.179192889767198,0.216084721819686,0.215248801000253,0.25,0.23520023158188,0.21364258359927,0.194994393991758,0.213605656352671,0.231296222162904,0.207289049397212,0.222327816061501,0.25424158446242,0.184987924793462,0.16314401485114,0.184987924793462,0.207695100813574,0.225493808400849,0.23160277792655,0.220863052149693,0.207289049397212,0.234311674451602,0.228952734944813,0.184987924793462,0.225346954716499,0.224908109208069,0.20976176963403,0.224038055234039,0.16314401485114,0.210182555953888,0.223606797749979,0.223178021137329,0.222222222222222,0.151329981691595,0.151042008106777,0.204511845762132,0.239731650742692,0.16314401485114,0.16314401485114,0.219528519979381,0.254726316236085,0.213605656352671,0.239045721866879,0.106802828176336,0.16314401485114,0.195366166291141,0.243492376778837,0.2,0.184987924793462,0.16314401485114,0.219089023002066,0.16314401485114,0.222597281091997,0.177821689789755,0.255550625999976,0.204511845762132,0.23072047842248,0.197257460788118,0.20490176383923,0,0.23072047842248,0.255550625999976,0.137881858284933,0.214012912501926,0.207695100813574,0.0616626415978207,0.213605656352671,0.229881553099166,0.258198889747161,0.0616626415978207,0.213605656352671
"denovo869 104_denovo19",0.184637236468999,0.269293676066605,0.21320071635561,0.239273710208511,0.21997067253203,0.191741247211843,0.221906341149649,0.183254166534458,0.209426954145848,0.249029122545876,0.204124145231932,0.229415733870562,0.230821767874241,0.228952734944813,0.26827168499433,0.172773685116272,0.219089023002066,0.174408288078779,0.202974140896468,0.219834341144573,0.24433888871261,0.253280365200752,0.278886675511359,0.163767894813506,0.192847303959968,0.192807471819925,0.17817416127495,0.16314401485114,0.195366166291141,0.198810693121886,0.26827168499433,0.184987924793462,0.205293920683813,0.177122977108019,0.184637236468999,0.203738641308575,0.187867287325545,0.201210909146383,0.203738641308575,0.219528519979381,0.246182981958665,0.260623345657842,0.171814711835023,0.183597018408631,0.253280365200752,0.204124145231932,0.197642353760524,0.23526698345823,0.201470608040128,0.209343500484775,0.238818383991516,0.203355313327797,0.230283093235919,0.215665546406877,0.165683373915903,0.273690275751987,0.203738641308575,0.206885370242155,0.221906341149649,0.186500961648063,0.21650635094611,0.199204768222399,0.161614983788864,0.225630429927106,0.232945413973903,0.238818383991516,0.23072047842248,0,0.227128381289749,0.238365647311398,0.209656967344384,0.175075243812963,0.221906341149649,0.172773685116272,0.153998100701804,0.232047740446129,0.235702260395516,0.172452245423691
"denovo69 110_denovo9",0.17817416127495,0.286299167156934,0.208103547817362,0.166336959782615,0.167667676667856,0.189736659610103,0.246932399162397,0.140303383316578,0.188561808316413,0.262879613239427,0.189736659610103,0.226679066544501,0.248451997499977,0.228952734944813,0.277913246099792,0.189736659610103,0.219528519979381,0.17817416127495,0.219528519979381,0.243975018237133,0.239045721866879,0.269952762399508,0.284555196612236,0.178885438199983,0.128300059819917,0.211031781861087,0.125738922692386,0.178885438199983,0.154303349962092,0.20976176963403,0.285132974256101,0.17817416127495,0.200401204014051,0.189358320929341,0.178885438199983,0.229415733870562,0.236171320084126,0.220863052149693,0.211031781861087,0.228492527977099,0.262879613239427,0.254513905190311,0.17817416127495,0.190500190500286,0.254513905190311,0.229881553099166,0.17817416127495,0.237117902315269,0.198810693121886,0.177471301883223,0.247435829652697,0.228952734944813,0.255030685225335,0.21997067253203,0.178528737070981,0.27050089040023,0.229415733870562,0.19960119601395,0.246932399162397,0.198245580136527,0.239045721866879,0.243975018237133,0.178885438199983,0.217786202592188,0.246932399162397,0.263415555922654,0.255550625999976,0.227128381289749,0,0.255030685225335,0.20976176963403,0.17817416127495,0.246932399162397,0.189736659610103,0.217786202592188,0.19960119601395,0.246432029045072,0.189358320929341
"denovo903 176_denovo4",0.22447181760574,0.123796892118035,0.232945413973903,0.258198889747161,0.248964798865985,0.222327816061501,0.174408288078779,0.238818383991516,0.191127393026999,0.206484040339026,0.224038055234039,0.249029122545876,0.251577302713314,0.231296222162904,0.137620470640795,0.222327816061501,0.239535068790204,0.216084721819686,0.23072047842248,0.261116483933547,0.174408288078779,0.0870388279778489,0.123091490979333,0.21650635094611,0.234205722976843,0.239731650742692,0.229415733870562,0.21650635094611,0.233853586673371,0.237117902315269,0.123091490979333,0.23339817516683,0.23339817516683,0.219089023002066,0.232495277487639,0.150755672288882,0.219528519979381,0.231773614254217,0.23160277792655,0.230821767874241,0.137881858284933,0.184637236468999,0.21320071635561,0.239731650742692,0.0870388279778489,0.151042008106777,0.228035085019828,0.262111216998311,0.221906341149649,0.246932399162397,0.151042008106777,0.150755672288882,0.184987924793462,0.250982322055263,0.20976176963403,0.123325283195641,0.150755672288882,0.228035085019828,0.150470958772656,0.231973401908118,0.166009201907937,0.263415555922654,0.213605656352671,0.238365647311398,0.187134858465542,0.194994393991758,0.137881858284933,0.238365647311398,0.255030685225335,0,0.222327816061501,0.216930457818656,0.123325283195641,0.222327816061501,0.238075958348003,0.265684465662029,0.123091490979333,0.221906341149649
